review,sentiment
"tomas myślę,że się nie zawiedziesz-moja przejechała już 14 tys,bez uwag.",1
"z Silnikim 1,2 jest naprawdę OK -polecam",1
"Opel VECTRA a to bardzo udany samochód.silniki są tak proste, że praktycznie nie ma się co popsuć.ogólnie dbam o samochód wymiany oleju i filtrów co 10 tys (olej 10w40) średnio wymiana co 3 miesiące.",1
Niezłe autko ale walka z psującym się wspomaganiem męczy mnie,0
"Auto raczej do jazdy po miescie dla osob, ktore nigdzie sie nie spiesza. Eleganckie i komfortowe, ale BARDZO mułowate i z paroma mankamentami, ktore psują dobre wrazenie. ",0
"Ogólnie-gwarancja 7 lat to tylko w reklamie ,serwis bardzo słaby , nie polecam",0
"Bardzo dobre autko, zero awaryjności, lać paliwo i jeździć, spore spalanie, poza tym świetne autko. Polecam",1
"Za te pieniądze ciężko o bardziej ekonomiczne auto na dojazdy do pracy, zakupy itp Na pewno swojej FELI nie sprzedam. ",0
Samochód nie do zdarcia nawet przy wadach lakierniczych,1
"Bardzo ładny elegancki wóz , cichy i komfortowy , ładnie wykończony , znakomity na autostrady ",1
za duzo wad,0
"świetny samochód mówie tu oczywiście o IV-ce,bezbłędna dynamika , komfort jak na nieduży samochód no i niemicka precyzja wykonania, da sie polubić, jestem zadowolony ",1
Jest ok,0
GDY WYŁĄCZAM SILNIK SŁYCHAC CZTEROKROTNY SYGNAŁ (KRÓTKI PISK) W KABINIE KIEROWCY. CZY MOZE KTOŚ WIE CO ZWIASTUJE TEN SYGNAŁ?,1
Jeżeli miał bym kupić espace to w grandzie i w benzynie z gazem najlepiej,0
samochod dobry jak za taka cene i z takim wyposarzeniem ( fokus był o 10tys droższy)ale nie kupil bym go ponownie gdyz uwazam ze nie ma sensu kupowac 2 razy tych samych rzeczy,0
Jak bym miał kupować jeszcze raz to kupiłbym fiata bravo 2.0 HGT 20v,0
"Bardzo dobrze się prowadzi, dynamiczny i oszczędny. Może jakość wykończenia trochę słaba, ale ogólnie polecam! Posiadałem pierwszą i drugą generacją, ten jest najbardziej komfortowy.",1
Samochód złożony z pozostałości części z innych modeli. Plastikowe paliwozerne plastikowe wozidełko.,0
SUPER SAMOCHÓD NIC SIĘ NIE PSUJE NIC NIE STUKA REWELACJA POPROSTU !!!,1
"Świetne autko, nigdy mnie nie zawiodło. Rewelacyjna blacha . Swietne trzymanie się na drodze. Do tego za nieduże pieniądze :)",1
"Auto jako wół roboczy i wyjazdy na wczasy sprawia sie wyśmienicie , co chodzi o codzienną jazdę męczy. Starsze modele z automatem porażka - duże spalanie i brak mocy . Lepiej zakupić w manualu.",0
Mam Vectrę A. Pomimo wieku spisuje się bez zarzutu. Z blachą też nie mam problemów. Ogólnie jestem zadowolony.,1
sam.nie morze się psuć po 1500 km,0
Samochód z założenia miał być budżetowy... i jest,0
ujdzie,0
AUTO JEST SUPER. ,1
"Samochód nieźle się prezentuje, ma duży bagażnik ale, bardzo mocno i szybko nadwozie i zawieszenie koroduje.Ale auto polecam.",1
Jest ok ,1
"Doskonale zaprojektowany, tani, oszczędny a zarazem bardzo praktyczny.",1
"Fajne autko, dużo wad i duża utrata wartości, zła opinia o silnikach 1,4 TSI 160KM",0
ogólnie ok,0
uwielbiam moją felkę :) ,1
mój email witom@o2.pl,1
"Mam 306-tkę SPORT,sprowadzona z Austrii rok temu.Autko szybkie i wygodne,troche dużo pali(10,3l na mieście)ale i tak go lubie.",1
...,0
dość dobry samochód za niewielkie pieniądze,0
tylko almera !!! autko jest o.k.szczerze polecam.,1
"Mój tata ma passata; dobry, ale drobne usterki i ordynarne wykończenie wykluczają tu najwyższą ocenę. Jedynie silnik mi się bardzo podoba, owszem, trochę głośny, ale za to dynamiczny i oszczędny. ",1
mam Twingusia 4 lata i nigdy się na nim nie zawiodlem.Oby każdy następny był tak dobry jak Twinguś. ,1
"Auto nowe, salonowe, jeszcz mały przebieg, wszystko ok. Zwinne, szybkie, stabilne, w miarę komfortowe, w miarę ciche przy prędkościach maksymalnych 140, i ... dokładnie według potrzeb i środków. ",0
"Mam wrazenie ze mam do czynienia z debilami,przeciez to gówniany van dla starego dziada a wy sie podniecacie!!!",0
ekstra Furka polecam z motorem 1.6 TD ,1
super auto,1
Przyzwoite auto.nie jest bezawaryjne ale usterki sa latwe do usuniecia.plus za dobry silnik ktory jest praktycznie bezobslugowy.jednak brakuje mu mocy.jak seicento to tylko 1.1,0
"Mam wersje 1,9 TDI 90KM od 3 miesiecy. Dopiero poznaje ten samochod. Jedno moge powiedziec / silnik jest rewelacyjny. ",1
Auto godne polecenia niezawodne wygodne na dlugie trasy a nie po bulki do sklepu ,1
no i go sobie kupilem...fajna bryka.znakomicie trzyma sie drogi.jeździ bez zarzutów.jestem zadowolony(strasznie sie podoba znajomym:),1
Konfort jazdy jest dardzo dobry ale pozostałe rzeczy są do bani,0
"Fajne autko, dynamiczne - mam z silnikiem 1,2 - 60KM, czasami trzeba coś wymienić, ale nikt nie jest wieczny. Jeżdżę nim od 1999 roku nie zawiodło mnie nigdy.",1
W PRZELICZENIU LPG NA BENZYNĘ AUTO PALI ok. 4 LITRÓW PB 95. ,1
"samochód super wygodny, ekonomiczny i warty swojej ceny!!! ",1
"auto udane,lepsze od tych nowych rocznikow",1
super samochód mało pali tanie części mam 4 lata wszystko oki,1
dobry ale słaby,0
fajne autko ale ogolnie nie polecam,0
MAM CIYTROENA Bx 19D I JEŻELI WYMIENIĘ TO NA NOWSZY BO MÓJ MA JUŻ 18 LAT,1
Nie jestem przekonany czy kupiłbym opla zaś. Jestem trochę rozczarowany auto roku za 75000zł. ,0
"od 4lat mam 3231.7D silnik ekstra,pali na dotyk tylko blacharka ilakier słabe,przydało by się wspomaganie",1
gdyby nie czeste awarie silnika auto było by godne polecenia.....,0
Mam Renault Megane 1.6 5 drzwiowy. Jestem z niego bardzo zadowolony.Samochód był kupiony w lipcu 2002.Do chwili obecnej wszystko jest ok,1
Auto komfortowe i w rozsadnej cenie,1
"przejechałem scenicem 2.0 RT+gaz w ciągu 5 lat 80 000 km ,i nic . wymianiam tylko olej,świece itp.POLECAM.zresztą kupuję nowszą renówke. ",1
Jest świetny jeżdże nim już długo i wcale nie chcę kupować nowego! ,1
Nie polecam samochód toporny kumpel ma np Mazdę 6 i o wiele lepiej sie prezentuje oraz właściwości jezdne o niebo lepsze. Ocena mocna 3,0
Mam FABIE KOMBI 75KM od 4 lat. Przebieg 145000. Regularne serwisy i prawie bez problemowo. Do dzisaj mnie nie zawiodla. ,1
"uciekajcie ludzie od fiata jak najdalej szczególnie że te super opinie wiadomo kto wystawia , ja już żadnego fiata nie kupię nawet za darmo go nie chce ani żadnego włoskiego gówna",0
Powiedzmy ze wszystko ok ,0
"Za mały bagażnik, samochód jest z tyłu od razu zachlapany od góry do dołu w trakcie najmniejszych opadów mimo istniejących chlapaczy.",0
posiadam 1.8 16v rok 1993,1
Mój ma 25 lat cały czas zastanawiam się co to była za bryka jak był nowy. Jeździ się świetnie. Nie zamieniłbym na żadną przednionapędową taczkę. Szerokiej drogi dla wszystkich,1
"RIO mam od roku i jestem zadowolona z tegoo samochodu. ma ładną sylwetkę i jest pojemny, mało pali i się nie psuje. jedyne co mi się nie podoba to SERWIS KIA",1
Nic na f. fiaty fordy i francuzy,0
Wół roboczy. Żadnych poważnych problemów (105 000 km). Tylko autoryzowani dealerzy w W-wie to oszuści.,1
"Ciekawy samochód, ale dla mnie kiepskie zawieszenie",0
"nie polecam, ciagle sie psul i ciesze sie ze sie go pozbylam ",0
"Za takie pieniądze(ponad 13 000 tyś.PLN !!!)i rdza przy nadkolach jak w Polonezie !?.Zapomnijcie Japońce,że będziecie mieli radośc ze sprzedaży....Opel VC o wiele tańsza i o wiele lepsza !?.",0
Polecam wszystkim szukającym komfortu i pojemności. Dynamiczny i oszczędny silnik. ,0
"mam to autko od 2,5 roku BORA 1,6 BASIC rocznik 99 jestem z niego bardzo zadowolony wszelkim nieufnym mówię - kupujcie nie będziecie żałowali ",1
Bardzo słabiutke autko. ,0
Nie kupiłbym tego auta nigdy więcej. To co zaoszczędzisz na spalaniu wydasz z nawiązką u mechanika. To jest po prostu opel corsa z dospawanym przystankiem autobusowym.,0
zajebiste auto i tyle!,1
"Mam sportinga z 1998 roku. Samochód niezawodny w każdym tego słowa znaczeniu, ma 72000 i wymieniłem tylko amortyzatory! Samochód bajka, zero kosztów i napraw. POLECAM KAŻDEMU! ",1
Nigdy wiecej hyudaia tusona ani nic z tej marki nawet żelazka za darmo!!,0
"no cóż, odezwali się zawiedzeni posiadacze niemieckich żelaźniaków. pomijajac te pierdoły, to pikuś ma pierwsze miejsce pod względem niezawodności. sam przejechałem 195000km., i potwierdzam.",1
MAM LANCERA 97 1.3 12V to super bezawaryjne autko potrafi zmieścic sie w 5-tce przy spokojnej jeżdzie a jak trzeba to i 180 wyciągnie ,1
Auto super polecam,1
2.5 tdi nieudane,0
Zajebisty model 98 a nie syfy jakimi jezdzicie maszyna taka że wbija w siedzenie morzecie pomażyć!,1
"Średnio, olej pije jak smok! ",0
byle jaki,0
W SAMOCHODZIE ZAMONTOWANA BYŁA SKRZYNIA BIEGÓW AUTOMATYCZNA CZ-TERO STOPNIOWA CO NA TRASIE POWODOWAŁO ZNACZNE OGRANICZENIA PRĘDKOŚCI W ZWIĄZKU Z NASILAJĄCYM SIĘ HAŁASEM ,0
"Krótko mówiąc samochoam 1,7TDS 1995 r pali poniżej 5l/100 oleju ani grama od wymiany do wymiany tylko szkoda ze po 10latach wychodza już kwiattki na karosrii ale tak pozatym jest bardzo dobry",1
ok,0
"Mogło być fajnie, ale nie jest. Miało być duże wygodne auto. I jest duże, tyle że bardzo niekomfortowe. Poza tym dużo pali. Nie polecam ",0
"Jeżeli ktoś szuka auta do jazdy po mieście, do pracy, na zakupy to na razie lepszego nie ma!",1
"Na dojazdy do pracy, krótkie trasy - ok. Dalsze podróże - męczarnia. Trasa do Anglii, 2000 km, 30 godzin jazdy. W głowie huczało jak we młynie.",0
Mój tel. kontaktowy: 604337390,1
"Jezdziłem przez blisko 3 lata MONDEO 1.8 16V 1993r., a teraz jeżdżę Mondeo 1998 1.8 TD. To jest naprawdę auto nie do zarznięcia. ",1
Mam VW POLO CLASSIC 1.4 na gazie bardzo fajny samochodzik dobra jakosc wykonania po prostu vw ,1
"Nie kupię drugi raz, nie pasuje mi, chociaż nie sposób docenić walory użytkowe. Drogie części zamienne!!!",0
Najlepszy mały dostawczak na rynku.,1
to już szrot i to niebezpieczny,0
jest to supcio auto mam go 2 lata i nic sie nie psuje jest duzy !! malo pali ,1
ujdzie,0
"Mam MAZDE 323F 1.8 16V , dobre przyśpieszenie, abs, centr. zamek, el. szyby, wspomaganie, ",1
"Witam, mam Asterke Bertone Cabrio z '98, ogolnie jestem zadowolony, najgorsze dla cabrio sa nasze polskie drogi,bo konstrukcja ma co przenosic. ",1
szrot,0
gdyby produkowano model b6 tak B7 brakuje klimatu b6 Jest kanciasta a wnętrze stało sie bardzo tuzinkowe choć nadal ergonomiczne i przyjazne ,0
"Za tą kase warto go kupić.Dobre przyspieszenie,komfort jazdy,do 40tyś.km nic do niego nie dołożyłem.Pali po mieście 7.5l/100km a na trasie nawet poniżej 5l.",1
Jeśli możecie nie kupujcie przynajmniej takiego rocznika a tym bardziej 1.9DCI ze skrzynią 6 biegową,0
Polecam. Ważne żeby egzemplaż był zadbany i zero korozi,1
Wole japońca mam toyote 17l i tylko olej mnie interesuje co roku i nic a mam 230tys przejechane,0
Ok,1
"Liczyłem na niezawodność japończyka. Tak było przez lata, aktualnie wymieniłem pompę wysokoprężna po tym jak sie rozsypała i wtryski, koszt 4000,-",0
dobra relacja ceny do jaosci,1
fajne auto jestem posiadaczem 2.0 hdi ,1
"nowe ducato odbiega jakością jaką miało do tej pory, mało pozostało z aut z poprzedniej generacji , nie wspominając aut do 2010 r ",0
"DID JEST SUPER. KOMFORTOWY,NIEZAWODNY,INNY NIŻ VW.",1
"Ja mam obecnie dwa scorpiaki-1992 z 420tys km. -wciąż jeżdzi, wymieniłem w nim tylko wachacz,drugi 1995 -też jest super, na razie nie chcę innego auta, a miałem już 12.",1
"odradzam brak konkretnego serwisu ,dzisiaj to podstawa a tu komuna arogancja ",0
Auto super cena do jakosci,1
"mam pytanko JAK MOZNA PODKRECIC GOLFA 1,8-75KM ZEBY MIAŁ LEPSZE PRZYSPIESZENIE ??? DAJCIE ZNAC BEDE WDZIECZNY POZDRAWIAM UZYTKOWNIKOW :) ",1
"nie polecam nikomu ze względu na wady jakie opisałem , za tak wysoką cenę lepiej kupić BMW lub Mercedesa, nigdy już nie kupię wolkswagena",0
"Escort 97r. 1,8 zetec GHIA, użytkuję od 6 lat, niezawodny wygodny pojemny szybki Fordy górą",1
średnia jakość zawieszenia,0
samochód dla kobiet,0
"Bardzo wygodny wrecz komfortowy, dobra jakość wykonania i wyposażenia",1
mógłby być trochę cichszy i mniej spalać ale ogólnie ok,0
Jeśli możecie nie kupujcie przynajmniej takiego rocznika a tym bardziej 1.9DCI ze skrzynią 6 biegową,0
Od początku do końca samochód dla mnie.,1
Omijać szerokim łukiem,0
2 lata jazdy i jak narazie wszystko ok,1
Ja jestem zadowolony z mojej Primery,1
A ja mam Felę od 97 roku ma już 110000 przejechane i tylko wymiana oleju i klocków hamulcowych no i oczywiście paliwo. ,1
Bardzo sympatyczne autko do codziennej jazdy do pracy i na zakupy. Może nie nadaje się na długie wycieczki ale na krótkie i średnie trasy jak najbardziej.,0
Auto ogolnie srednie. Silnik daje rade skrzynia tez. Ruda go nie lapie. Mimo wszystko raczej odradzam zakup.,0
"ogólnie samochód fajny wizualnie lecz silnik i zawieszenie do niczego, spalanie zadowalające",0
Całkiem dobre auto na jezdni również i w terenie. ,1
Nie jest to auto Amerykańskie ale ma ducha i bardzo mnie ten fakt cieszy,1
dobre auto,1
Pojazd za 178.000 zł i mnóstwo niedociągnięć. Ogólna ocena MIERNA!!!,0
Auto dobre dla kobiety na krótkie trasy.,0
"za takie pieniądze chciałbym mięć samochód ,który po przejechaniu zaledwie 14 tys. km był nie awaryjny, skandaliczny serwis",0
Samochód super ale : zawieszenie !,0
"Za te pieniądze ciężko o bardziej ekonomiczne auto na dojazdy do pracy, zakupy itp Na pewno swojej FELI nie sprzedam. ",0
auto do dłużych tras ale nie ma na co nażekać ,1
"Mialem kiedys Punto z 95 roku, 5 drzwiowy ,pojemnosc 1242, 75 KM. Nie moge powiedziec zlego slowa. Auto ekonomiczne ,przestronne ,dynamiczne. Czesci ogolnie dostepne. Do miasta-super.",1
"po 20 000 km posypały się łożyska,z każdym przejechanym km odnoszę wrażenie że to nie był dobry wybór auta.",0
"2.016v pali dosc duzo w miescie ale na trasie ponize 9, komfort jazdy tak ale musiałem wymienić wszystkie kule . poza tym nie bierze oleju wcale a ma 130tys , potwierdzone z komputera.",1
"Bardzo ekonomiczne i tanie w utrzymaniu auto, Mam do niego duży sentyment",1
"uciekajcie ludzie od fiata jak najdalej szczególnie że te super opinie wiadomo kto wystawia , ja już żadnego fiata nie kupię nawet za darmo go nie chce ani żadnego włoskiego gówna",0
"naprawdę warto kupić taki samochód, nawet jeśli czasami trzeba poświęcić mu trochę czasu i pieniędzy polecam",1
Bardzo dobry samochód,1
Dajcie sobie spokój ztym modelem,0
FATALNE AUTO NIGDY WIĘCEJ MITSUBISHI !!!!,0
Mam pytanie czy w maximie 3.0VQ wersja USA z ABS jest korektor siły hamowania na tylną oś? ,1
TIGRĘ mam od trzech dni. Jest wspaniała. Polecam ją każdej kobietce :),1
CZESC JA ZA DWA DNI JADE KUPIC ESKORCIKA 95 ROK W GAZIE PELNA ELEKTRYKA NAPRAWDE ZADBANY NAPALILEM SIE ALE POTRZEBUJE POMOCY PIERWSZY RAZ KUPUJE AUTKO POZDRAWIAM,1
BUBEL za 100tys,0
Brak słów ,0
"Ogromny bagaznik, spalanie w normie, duze wnetrze, o wiele wieksze niz w 205, dosc dobre wyposazenie. Dobrze sie tym jezdzi, nastepne moje auto to tez Peugeot, ale już większy. Polecam.",1
"Mam Lage z 96r. Jeżdżę nią 1,5 roku. Wymieniłem tylko te części które miały być prawo zużyte. Krótko mówiąc polecam. ",1
"Kupiłbym, ale nie chce co roku walczyć z rdzą",0
"Po tym jak zachowuje się Hyundai Motor Poland w związku z problemem ze skrzynią biegów w moim samochodzie, stanowczo odradzam zakup samochodu tej marki.",0
żadnych większych awarii nie miałem a już tym autkiem zrobiłem ponad 56 tys ,0
patrz na tył błotniki rdza progi sworznie wachaczy po duzum przebiegu wycieki ,1
Jestem bardzo zadowolony.,1
"Ile ludzi tyle opini. Ja bym kangoo już nie kupił,ale to tylko moje zdanie.Dlaczego???-patrz oceny",0
Super autko dla rodziny,1
Tani ładny samochód ale dla blacharza lub mechanika,0
"atosik prime 2007- zdobył moje serce, w środku wysoki i wygodny,spala niewiele -super!!!",1
"Dobre auto za niewielkie pieniądze, dynamiczne ,komfortowe i oszczędne.",1
samochód jak dla mnie zbyt zamulony mimo ładnego wyglądu i bezawaryjności źle wyciszony materiały z którego został wykonany kiepskie,0
Słaby silnik,0
Nie ma się co spodziewać za 50 tyś zł,0
polecam ten samochód najlepszy w tej klasie,1
Pierwszy i ostatni Raz Hyundai. Jak sprzedawali mi auto to 10 telefonów dziennie a teraz zero informacji.,0
samochod b.wygodny,0
"Wsiadam i jadę, nie martwie się tym, żę stane podrodze. Drobne niedomagania tzn hamulce trzeba regularnie przeglądac i czyścić, wycieki oleju z pod pokrywy zaworów. ",1
Samochód rewelacja mam go ponad pięć lat żadnych problemów jakiś napraw super jeżdzi mało pali ,1
"Auto fajne i komfortowe,ciekawe zawieszenie, choć niektórych może ""odstraszać"",(wszystko razem połączone). Godne polecenia, choć osobiście nie przepadam za autami francuskimi.:)",1
"Auto dla mnie akurat, kombi dużo miejsca na bagaże dla mojej kobiety.",1
Jest ok.,1
"Jazda tym samochodem to przyjemnośc, tak w mieście jak i w trasie. ",1
 nissan cabystar to dobry samocchód silnik jest bez awarjny tylko zawieszenie nie za dobre a pomjając zawieszenie jest dobry,1
"Gdyby nie głośna praca silnika, to kupiłbym zdecydowanie ponownie ten model",0
Zle wyciszenie kabiny przy predkosciach autostradowych 130+ jazda zaczyna byc meczaca nieprzyjemna nie polecam,0
jezdze juz carisma 1.6 16v prawie 2 lata i musze przyznac ze jest naprawde udany samochod,1
"Wygodny , ladny samochod ale wlacznie dla Mechatroniker z duza cierpliwoscia ",0
"Jeden z lepszych modeli samochodów, a miałem już ich ponad dwadzieścia.Oczywiście jest to model Suzuki SX4 tylko z plastikami i loggiem fiata",1
jestem w posiadaniu probe 2.5l24v 164koniki siedza pod maska i na swiatlach ruzne swirki wachaja spaliny.,1
Pierwszy i ostatni Raz Hyundai. Jak sprzedawali mi auto to 10 telefonów dziennie a teraz zero informacji.,0
"Jak dla mnie to dobre auto, przyjemnie się jeździ. Nie ma co oczekiwać od niego komfortu jak w Mercedesie czy BMW. Idealny jako auto rodzinne. ",0
Wygodne rodzinne auto tylko napęd na lekki tył w zimie trochę przeszkadza.,1
"- auto średnio godnę polecenia, choć wersja transporter bardzo popularna w firmach w polsce.",0
"astraII swietne autko ,oszczendne ,dość komfortowe .czy awaryjne niewiem. i tu prośba moze ma ktoś książke obsługi astryII to prosze o kontakt -0600-52-84-84. TOL. ",1
"mam megane 2001, super samochodzić, bardzo wygodny, jak dotąd beawaryjny,polecam",1
polecam ,1
Samochód godny polecenia dla młodego kierowcy oraz osób jeżdżących po mieście i na niewielkie dystanse ,0
"Ogólnie jest ok, ale jednak do mnie nie przemawia.",0
"Skrzynia automatyczna działała róznie, trzeba było się nauczyć jeżdżenia i słuchania obrotów",0
Omijać szerokim łukiem,0
"dobre autko do miasta. osiągi w 1,4 vti zadowalające, tak jak napisałem, falujące obroty i żarówki to wada, wygląd zew to plus. mam nadzieje, że wytrzyma chociaż te 75.000 km.",0
Mondeo TDCI 155 km. Super autko. Niestety wrazliwe na slabe paliwo. Nie polecam tankowac na Orlen/Petrochemia oraz podejzanych stacjach.,1
FORD FOCUS TO NAJMNIEJ AWARYJNE I NAJLEPIEJ WYPOSAŻONE AUTO W SWOJEJ KLASIE!!!,1
mam lagunke z 2003 z przebiegiem 240.000. narazie tylko elementy eksploatacyjne + raz sprzeglo.,1
auto wiecznie się psujące ,0
cieszy mnie ,0
wszystko ok ale z ewnątrz bardzo awaryjny silnik a wewnątrz tak sobie jak na samochód w takim wieku ,0
Ciągłe problemy z elektroniką i zawieszeniem. Nawet najgorszemu wrogowi bym nie polecił,0
Polecam :),1
"mam uno 1,1 z 1993 nic poza ekspluatacyjnymi rzeczami takimi jak oleje klcki tarcze chamulcowe nie robilem .... autko ma kopa E30 1,6 sie chowa ",1
"Z względu na złą konstrukcie siedzenia z przodu nie kupił bym tego auta ponownie, usterki w aucie np .wycieraczki,turbo,pompa wtryskowa przy 150 tys. cieknie.",0
Fajny samochód lecz nastepnym razem juz bym nie kupił.,0
jestem bvardzo zadowolony z dwójki i nie zamieniłbym go na żadne inne auto,1
"Dużo ""małych"" ale dokucznych problemów - raczej nie kupię drugi raz Kangoo",0
"SPRZEDAM Laguna Kombi 2.2 Diesel 1995, 178 tyś, srebrny mat, stan BDB.",1
Vectra A z silnikiem C20NE - 2.0 8V to bardzo dobry silnik. Auto tez jest bardzo wygodne. Elementy blach jak na dziesiejsze lata to roznie z nimi bywa :-) ,1
super autko,1
Można jeździć ale to tylko opel,0
Ogólna ocena na czwórkę minus - trójkę plus. ,0
"mam eleganta z 94r. autko sprawuje sie znakomicie. pali okolo 5,5l\100km. rozpedza sie do 130km\h z 2 osobami (silnik bez tuningu) SUPER AUTO!!!",1
"Jeden z najbardziej niezawodnych samochodów,silniczek pierwsza klasa (mazda), naprawde gorąco polecam",1
Czas zmienić markę,0
Brak słów ,0
"Mialem go 2 lata,1,4 z automatem,super auto.szybkie na trasie,zwrotne i poreczne w miescie.Przejechalem 45 ooo km i nic nigdy nie nawalilo",1
"Autko nie jest złe...............niestety ja od auta oczekuje zupełnie czego innego....stąd niska ocena....dla emeryta w sam raz, nada się też dla słabo i mało jeżdżącej kobiety.",0
"MAM ASTREII Z SILNIKIEM 1.7 MA PRZEJECHANE 150 TYS.I OPROCZ KONCOWEK STABILIZATOROW NIC WIECEJ NIE ROBILEM.AUTO NIE ZAWODNE,DO SPOKOSIEN JAZDY ",1
"co tu się rozwodzić jeżdżę tym wozem już 5,5roku,ani razu nie postawił mnie w głupiej sytuacji",1
nie polecam,0
Samochód polecam wszystkim tym którzy cenią sobie komfort dalekich podróży. przez 10 lat nie zawiódł mnie ani razu. Polecam,1
mam vectre 1.6 ecoteka troche zre mi olej czy to standard?,1
"Posiadam mazde 323 z roku 1990 silnikczek 1,3i 16V i jest bezawaryjny, jak i całe autko.Jesli ktos planuje kupic serdecznie zapraszam atrakcyjna cena. ",1
Jest ok,0
samochód w bardzo dobrym stanie,1
Da się nim jeździć.,0
100% Sprawności Polecam bynajmniej w moim przypadku.,1
samochod b.wygodny,0
Da się nim jeździć.,0
"Wygodny , ladny samochod ale wlacznie dla Mechatroniker z duza cierpliwoscia ",0
auto godne polecenia ,1
piekny niezawodny samochod !!! ten samochod sie kazdemu podoba a silnik jest super. najpiekniejsze primery sa złote i srebrne ,1
przestronne dynamiczne nie rzucające się w oczy wozidło;-),0
Całe szczęście to auto służbowe.,0
"a propo zużycia oleju przeczytałem w jakiś danych że zuzycie oleju przy normalnej eksploatacji wynosi od 0,2 -0,5 l na 1000 km.",1
"JAK DOTEJ PORY JEST 16LETNIM NIE ZAWODNYM 1,6D,, ",1
"Czekam na nową insignie , starej nie sprzedaję. ",1
w klasie i za swoją cenę auto praktycznie bez konkurencyjne. ,1
wygląda jakby płakał jakby zabrać rejestracje to i mordka sie zgadza,0
fajna furka wygodna ekonomiczna 2.0 D TYLKO zawieszenie siada no i przydala by sie turbina ,1
"Jestem nieszczęśliwym posiadaczem Opla Vectry 2,0 DTI- 101KM. Mam problemy z opaleniem samochodu w temp około 0*C. To jest wtedy, gdy nie włączą sie świece żarowe. Co robić?? Proszę o pomoc. ",1
"Nie kupujcie wogóle takich samochodów chyba,że chcecie mieć dużo usterek !!!",0
"Sportowe auto, drogie w utrzymaniu ",0
"Świetny samochód za rozsądną cenę. Niepozorna sylwetka, ale za to ponadprzeciętna trwałość. Samochód w którym 5 osób dorosłych może wygodnie podróżować.",1
"Jak dla mnie to dobre auto, przyjemnie się jeździ. Nie ma co oczekiwać od niego komfortu jak w Mercedesie czy BMW. Idealny jako auto rodzinne. ",0
"mam octavie 1,9TDI 130Km z skrzynią 6 i jest super",1
Fajne auto rodzone,1
Nie byłby to zły samochód gdyby producent poważnie traktował klientów,0
"mam paska 2000 1,9 tdi 115 autko super kupilem mial 123000 teraz ma 324000 wymienilem 2 razy przeplywke 2 wachacze eksploatacja poza tym nic auto super polecam",1
kupno tego auta to jedna z moich najlepszych decyzji,1
dzięki archaicznej konstrukcji w miarę żywotne,0
autko godne polecenia solidnie i z dobrych materiałów wykonany po przejechaniu 44000 nic nie stuka i nie puka serwis na b.db. poziomie i niedrogi polecam,1
Dobry,1
"Doskonały konfort jazdy. Auto rewelacyjne. Polecam wyrzucić z głowy sterotypy, że to Skoda.",1
"nie polecam, ciagle sie psul i ciesze sie ze sie go pozbylam ",0
Bardzo dobry samochód i bdb silnik o skrzyni nie wspomnę dziwi mnie że ludzie kupują samochody z manualną skrzynią biegów Dla mnie cała przyjemność z jazdy to automat ,1
"Witam. Mialem 1,8 16V B. z 95r. - rewelacja! A teraz chcę zmienić na 2000 r. w dieslu 1,8. Czy chcę dobrze zrobić ?? Dziękuję za opinie. Pozdrawiam :)",1
prawdopodobnie kupię focusa 4,1
"Miałem ten sam problem ,okazało się że czujnik na wspomaganiu układu kierowniczego ""padł"" teraz jest ok obroty podskoczyły o ok.50 i zniknęła wibracja. Pozdrawiam ",1
teraz kupiłbym sportsvana :-) ,0
Mogło by być bardziej ciche,0
"Za takie pieniądze(ponad 13 000 tyś.PLN !!!)i rdza przy nadkolach jak w Polonezie !?.Zapomnijcie Japońce,że będziecie mieli radośc ze sprzedaży....Opel VC o wiele tańsza i o wiele lepsza !?.",0
"w sezonie letnim średnio pali 6,5/100 a w zimę średnio 9/100. W zimę strasznie rosieje, słabo sie nagrzewa - ogólnie kiepski - nie polecam",0
"Wygodny, niedrogi w utrzymaniu i naprawach. Bardzo praktyczna część bagażowa kombi.",1
206 1.1 Xr Pr jeżdżę od niedawna ale autko jest fajne gdyby tylko tyle nie paliło:(((,1
szrot,0
"Marnego słowa, król zakrętów . Przy spokojnej jeździe 8,5 miasto 6,5 trasa.",1
"Jest niezawodny, bez problemowy.",1
Ogolnie nie polecam,0
Witam. Mam Berlingo 2 hdi od roku. Autko super przejechalem 30000km. Polecam szczeglnie jako autko rodznne.,1
"MPV jest fajnym autem ale ma jedną wadę - KOROZJA :( pojawia się wszędzie (podwozie, nadwozie) . Silnik żwawy, siedem miejsc, w trasie jak na tak duże auto jest zadowalające 8.5 L/100 km.",0
mam jette czyli amerykanska wersje bory z silnikiem 2.8VR6 to zajebiste auto poza oponami i chamulcami nic sie niedzieje a przejechala 70 tys mil t.j jakies 113 tys kil.bardzo dobry silnik i skrzynia,1
"Skrzynia automatyczna działała róznie, trzeba było się nauczyć jeżdżenia i słuchania obrotów",0
Wole japońca mam toyote 17l i tylko olej mnie interesuje co roku i nic a mam 230tys przejechane,0
dno,0
komfort super i to ze jest cała z ocynku rdza jej nie grozna!!!,1
"Jednak, nawet diesel z dużym (>250 000) przebiegiem w wykonaniu Peugeot, to nie jest autem, którym jeszcze daje się wygodnie jeździć.",0
